budget,movie_id,original_title,release_date,revenue,title,vote_average,vote_count,genre,return
0.0,246741,What We Do in the Shadows,2014-06-19,3333000.0,What We Do in the Shadows,7.4,779.0,Comedy,0.0
0.0,276496,The Dark Horse,2014-07-17,0.0,The Dark Horse,5.4,52.0,Drama,0.0
0.0,282376,სიმინდის კუნძული,2014-09-17,0.0,Corn Island,7.6,16.0,Drama,0.0
0.0,37925,Celine: Through the Eyes of the World,2010-02-17,0.0,Celine: Through the Eyes of the World,4.8,3.0,Documentary,0.0
0.0,43398,Challenge to Lassie,1949-01-01,0.0,Challenge to Lassie,4.0,4.0,Action,0.0
0.0,261038,The Newburgh Sting,2014-04-20,0.0,The Newburgh Sting,6.5,6.0,Documentary,0.0
0.0,23996,RiP!: A Remix Manifesto,2009-04-01,0.0,RiP!: A Remix Manifesto,6.7,11.0,Documentary,0.0
26000000.0,239571,The Best of Me,2014-10-16,35926213.0,The Best of Me,7.2,777.0,Drama,1.381777423076923
20000000.0,245891,John Wick,2014-10-22,88761661.0,John Wick,7.0,5499.0,Action,4.43808305
10.0,208869,Plastic,2014-04-30,0.0,Plastic,6.1,86.0,Drama,0.0
0.0,62655,Two Weeks in Another Town,1962-08-17,0.0,Two Weeks in Another Town,5.5,10.0,Drama,0.0
0.0,286654,Reclaim,2014-09-19,0.0,Reclaim,4.9,55.0,Thriller,0.0
0.0,91322,Good for Nothing,2011-01-28,0.0,Good for Nothing,6.2,7.0,Action,0.0
0.0,38551,蛇にピアス,2008-09-20,0.0,Snakes and Earrings,6.6,9.0,Foreign,0.0
50000000.0,205587,The Judge,2014-10-08,83719388.0,The Judge,7.2,1433.0,Drama,1.67438776
0.0,157829,The Disappearance of Eleanor Rigby: Them,2014-05-14,985007.0,The Disappearance of Eleanor Rigby: Them,6.2,106.0,Drama,0.0
0.0,244268,Love Is Strange,2014-02-07,2262223.0,Love Is Strange,6.4,111.0,Drama,0.0
0.0,15377,Toute la mémoire du monde,1956-01-01,0.0,All the World's Memory,6.4,5.0,Documentary,0.0
0.0,35847,Les mistons,1957-11-14,0.0,The Kids,7.0,10.0,Comedy,0.0
0.0,256,Antoine et Colette,1962-06-22,0.0,Antoine and Colette,7.1,22.0,Drama,0.0
0.0,295538,The Culture High,2014-09-18,0.0,The Culture High,6.9,16.0,Documentary,0.0
0.0,293205,Recipe for Love,2014-10-11,0.0,Recipe for Love,5.7,17.0,TV Movie,0.0
0.0,36072,Atama-yama,2002-01-01,0.0,Mount Head,6.6,9.0,Animation,0.0
68000000.0,228150,Fury,2014-10-15,211817906.0,Fury,7.4,4028.0,War,3.114969205882353
0.0,298317,My Boyfriends' Dogs,2014-10-18,0.0,My Boyfriends' Dogs,6.2,5.0,Comedy,0.0
10500000.0,266285,The Salvation,2014-05-22,42070000.0,The Salvation,6.2,285.0,Drama,4.006666666666667
0.0,75007,S.I.S.,2008-08-24,0.0,S.I.S.,4.0,6.0,Action,0.0
30000000.0,215211,Grace of Monaco,2014-05-14,0.0,Grace of Monaco,5.8,201.0,Romance,0.0
0.0,224282,Torn,2013-10-18,0.0,Torn,0.0,0.0,Drama,0.0
13000000.0,239563,St. Vincent,2014-10-09,54837234.0,St. Vincent,7.1,770.0,Comedy,4.218248769230769
0.0,250989,Berlin Babylon,2001-09-27,0.0,Berlin Babylon,8.0,1.0,Documentary,0.0
0.0,215379,Young Ones,2014-06-28,0.0,Young Ones,5.8,109.0,Western,0.0
0.0,16049,"Jungledyret Hugo 3: Fræk, flabet og fri",2007-12-21,0.0,Amazon Jack 3: Jungo Goes Bananas,5.5,4.0,Animation,0.0
0.0,252102,Land Ho!,2014-07-11,0.0,Land Ho!,5.8,25.0,Comedy,0.0
0.0,203186,The Mine,2013-08-15,0.0,The Mine,3.7,12.0,Adventure,0.0
1500000.0,126323,Mine Games,2012-12-01,0.0,Mine Games,5.3,31.0,Thriller,0.0
0.0,33387,Charlie Chan at the Race Track,1936-08-14,0.0,Charlie Chan at the Race Track,6.9,9.0,Mystery,0.0
0.0,38457,Charlie Chan at the Wax Museum,1940-09-06,0.0,Charlie Chan at the Wax Museum,8.4,5.0,Crime,0.0
0.0,33388,Charlie Chan at Treasure Island,1939-08-31,0.0,Charlie Chan at Treasure Island,6.6,9.0,Mystery,0.0
0.0,33389,City in Darkness,1939-11-15,0.0,City in Darkness,6.8,6.0,Crime,0.0
0.0,33392,Charlie Chan in Honolulu,1938-12-30,0.0,Charlie Chan in Honolulu,6.9,5.0,Mystery,0.0
0.0,147923,(A)Sexual,2011-01-01,0.0,(A)Sexual,5.7,6.0,Documentary,0.0
0.0,62692,Oslinaya shkura,1982-01-01,0.0,The Donkey's Hide,7.0,1.0,Fantasy,0.0
0.0,438012,Kiljusen herrasväki,1981-11-20,0.0,Kiljusen herrasväki,0.0,0.0,Comedy,0.0
0.0,115232,Lilovyy Shar,1987-01-01,0.0,The Purple Ball,5.8,5.0,Family,0.0
0.0,275318,Sleeping Beauty,2014-05-13,0.0,Sleeping Beauty,4.7,28.0,Fantasy,0.0
0.0,156597,Stage Fright,2014-04-03,0.0,Stage Fright,5.3,63.0,Horror,0.0
0.0,54557,The Chaperone,2011-02-11,0.0,The Chaperone,5.4,31.0,Comedy,0.0
0.0,28302,The Swan Princess: The Mystery of the Enchanted Kingdom,1998-08-04,0.0,The Swan Princess: The Mystery of the Enchanted Kingdom,5.7,88.0,Fantasy,0.0
0.0,38458,Charlie Chan in Panama,1940-03-01,0.0,Charlie Chan in Panama,6.8,7.0,Crime,0.0
0.0,33393,Charlie Chan in Paris,1935-01-21,0.0,Charlie Chan in Paris,6.8,6.0,Comedy,0.0
0.0,33394,Charlie Chan in Reno,1939-06-16,0.0,Charlie Chan in Reno,6.3,4.0,Mystery,0.0
0.0,38461,Charlie Chan in Rio,1941-09-05,0.0,Charlie Chan in Rio,6.0,5.0,Crime,0.0
0.0,38463,The Chinese Cat,1944-05-20,0.0,The Chinese Cat,6.6,6.0,Mystery,0.0
0.0,38454,Charlie Chan on Broadway,1937-09-22,0.0,Charlie Chan on Broadway,7.3,8.0,Crime,0.0
0.0,81707,The Wise Kids,2011-07-09,0.0,The Wise Kids,6.4,15.0,Drama,0.0
0.0,47455,Une étudiante d'aujourd'hui,1966-01-01,0.0,A Modern Coed,0.0,0.0,Not available,0.0
0.0,74276,Advertising and the End of the World,1998-01-01,0.0,Advertising and the End of the World,0.0,0.0,Documentary,0.0
0.0,259442,"Tough Guise: Violence, Media & the Crisis in Masculinity",1999-01-01,0.0,"Tough Guise: Violence, Media & the Crisis in Masculinity",6.5,2.0,Documentary,0.0
0.0,22072,The Chair,2007-01-01,0.0,The Chair,4.0,7.0,Horror,0.0
0.0,36323,Jungledyret,1993-01-01,0.0,Jungledyret,5.6,7.0,Animation,0.0
0.0,204762,"Tirez la langue, mademoiselle",2013-09-04,0.0,Miss and the Doctors,5.0,15.0,Comedy,0.0
225000.0,28437,The Black Sleep,1956-06-15,0.0,The Black Sleep,6.4,11.0,Science Fiction,0.0
0.0,124124,Grave Secrets,1989-07-14,0.0,Grave Secrets,5.1,4.0,Horror,0.0
28000000.0,218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,100654149.0,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,502.0,Family,3.5947910357142856
0.0,267333,Charlie Chan's Chance,1932-01-24,0.0,Charlie Chan's Chance,0.0,0.0,Mystery,0.0
0.0,267336,Charlie Chan's Courage,1934-07-06,0.0,Charlie Chan's Courage,0.0,0.0,Mystery,0.0
0.0,284785,My Brother the Terrorist,2014-04-28,0.0,My Brother the Terrorist,0.0,0.0,Documentary,0.0
0.0,35017,The Brothers Rico,1957-09-01,0.0,The Brothers Rico,5.7,9.0,Drama,0.0
0.0,117869,El malvado Carabel,1956-10-15,0.0,El malvado Carabel,0.0,0.0,Not available,0.0
16000000.0,218043,Left Behind,2014-10-03,19682924.0,Left Behind,3.7,396.0,Thriller,1.23018275
0.0,47454,Présentation ou Charlotte et son steak,1960-01-01,0.0,"Presentation, or Charlotte and Her Steak",5.5,2.0,Not available,0.0
0.0,326038,Mariya,1975-09-03,0.0,Mariya,6.5,2.0,Documentary,0.0
0.0,76207,Une partie de plaisir,1975-01-15,0.0,Pleasure Party,0.0,0.0,Drama,0.0
0.0,115214,My Father And The Man In Black,2013-09-06,0.0,My Father And The Man In Black,7.0,1.0,Documentary,0.0
0.0,245844,Blind,2014-02-28,0.0,Blind,5.9,75.0,Drama,0.0
0.0,118658,10 minuta,2002-01-01,0.0,10 Minutes,6.6,7.0,War,0.0
0.0,292445,(Entlastungen) Pipilottis Fehler,1988-01-13,0.0,(Absolutions) Pipilotti's Mistakes,0.0,0.0,Not available,0.0
176199.0,224946,Motivational Growth,2013-02-15,0.0,Motivational Growth,8.5,4.0,Comedy,0.0
0.0,74790,"Dance Party, USA",2006-03-12,0.0,"Dance Party, USA",5.3,6.0,Drama,0.0
4000000.0,285025,Hin und Weg,2014-08-09,0.0,Tour de Force,7.5,31.0,Drama,0.0
0.0,253292,Harmontown,2014-03-08,0.0,Harmontown,6.9,37.0,Documentary,0.0
0.0,161426,You Killed Me First,1985-01-01,0.0,You Killed Me First,5.9,4.0,Drama,0.0
0.0,265016,Extraterrestrial,2014-10-17,0.0,Extraterrestrial,4.8,183.0,Horror,0.0
0.0,91237,Woetoli,2008-09-18,0.0,Loner,5.0,7.0,Horror,0.0
0.0,127862,Blackbird,2012-09-09,0.0,Blackbird,6.4,18.0,Drama,0.0
0.0,61138,The Whip Hand,1951-10-01,0.0,The Whip Hand,5.9,4.0,Adventure,0.0
0.0,289727,The Rewrite,2014-06-15,4453524.0,The Rewrite,5.8,192.0,Romance,0.0
0.0,258193,Alien Abduction,2014-04-04,0.0,Alien Abduction,4.8,102.0,Horror,0.0
0.0,39262,The Mummy's Shroud,1967-03-15,0.0,The Mummy's Shroud,5.0,10.0,Horror,0.0
0.0,31275,The Creeping Terror,1964-01-01,0.0,The Creeping Terror,2.1,7.0,Horror,0.0
0.0,142946,Why Me?,1990-04-20,0.0,Why Me?,3.0,2.0,Comedy,0.0
0.0,39263,Blood from the Mummy's Tomb,1971-06-16,0.0,Blood from the Mummy's Tomb,6.4,19.0,Horror,0.0
0.0,299203,Judgement Day,1983-01-01,0.0,Judgement Day,0.0,0.0,Not available,0.0
0.0,2813,Violette Nozière,1978-05-24,0.0,Violette,6.4,15.0,Thriller,0.0
5000000.0,242512,Ouija,2014-10-24,103590271.0,Ouija,4.9,1006.0,Horror,20.7180542
0.0,273997,Stop at Nothing: The Lance Armstrong Story,2014-05-27,0.0,Stop at Nothing: The Lance Armstrong Story,7.0,25.0,Documentary,0.0
750000.0,250578,Swedish House Mafia - Leave the World Behind,2014-03-12,0.0,Leave the World Behind,7.3,21.0,Documentary,0.0
0.0,274127,A Star for Two,1991-08-10,0.0,A Star for Two,0.0,0.0,Romance,0.0
0.0,15021,La habitación del niño - Películas para no dormir,2006-07-31,0.0,Films to Keep You Awake: The Baby's Room,6.3,32.0,Horror,0.0
0.0,46314,Jungledyret Hugo 2: Den store filmhelt,1996-12-20,0.0,Hugo the Movie Star,4.9,7.0,Animation,0.0
8000000.0,54445,S.W.A.T.: Firefight,2011-03-01,0.0,S.W.A.T.: Firefight,5.4,77.0,Action,0.0
8500000.0,242582,Nightcrawler,2014-10-23,38697217.0,Nightcrawler,7.6,3475.0,Crime,4.552613764705883
0.0,252457,The Condemned,2013-06-27,0.0,The Condemned,6.3,4.0,Crime,0.0
0.0,152736,Child of God,2014-04-28,0.0,Child of God,5.4,37.0,Crime,0.0
0.0,3937,Blondie on a Budget,1940-02-29,0.0,Blondie on a Budget,6.5,4.0,Comedy,0.0
0.0,129943,زنگ تفریح‎‎,1972-01-01,0.0,Breaktime,5.3,3.0,Drama,0.0
0.0,94513,دو راه حل برای يک مسئله,1975-01-01,0.0,Two Solutions for One Problem,6.3,3.0,Documentary,0.0
0.0,129945,Hamsarayan,1982-01-01,0.0,The Chorus,4.5,3.0,Not available,0.0
0.0,41097,A hetedik testvér,1991-01-25,0.0,The Seventh Brother,5.0,5.0,Animation,0.0
0.0,51576,Darkside Blues,1994-10-08,0.0,Darkside Blues,6.7,3.0,Animation,0.0
9000000.0,36523,Felix The Cat: The Movie,1988-10-01,1964253.0,Felix The Cat: The Movie,3.7,5.0,Animation,0.21825033333333332
165000000.0,177572,Big Hero 6,2014-10-24,652105443.0,Big Hero 6,7.8,6289.0,Adventure,3.9521542
0.0,27501,The Bat,1926-03-14,0.0,The Bat,6.0,1.0,Comedy,0.0
0.0,298538,Disaster L.A.: The Last Zombie Apocalypse Begins Here,2014-09-16,0.0,Disaster L.A.: The Last Zombie Apocalypse Begins Here,3.6,13.0,Action,0.0
0.0,49706,維多利亞壹號,2010-04-25,0.0,Dream Home,6.5,47.0,Horror,0.0
4000000.0,236735,La isla mínima,2014-09-25,5169755.0,Marshland,7.1,255.0,Mystery,1.29243875
0.0,241742,Alone For Christmas,2013-10-04,0.0,Alone For Christmas,3.9,7.0,Comedy,0.0
0.0,31446,Archangel,2005-03-18,0.0,Archangel,5.2,16.0,Thriller,0.0
0.0,31024,The Flanagan Boy,1953-04-10,0.0,The Flanagan Boy,6.0,3.0,Crime,0.0
0.0,115549,Blue Denim,1959-07-30,0.0,Blue Denim,0.0,0.0,Drama,0.0
50000000.0,228326,The Book of Life,2014-10-01,97437106.0,The Book of Life,7.3,778.0,Romance,1.94874212
0.0,200727,"Love, Rosie",2014-10-16,4439431.0,"Love, Rosie",7.7,1660.0,Comedy,0.0
0.0,217923,狄仁杰之神都龙王,2013-09-27,72287783.0,Young Detective Dee: Rise of the Sea Dragon,5.9,70.0,Action,0.0
0.0,69017,The Dancing Masters,1943-11-19,0.0,The Dancing Masters,5.2,6.0,Comedy,0.0
0.0,304850,Hard Sun,2014-11-21,0.0,Hard Sun,5.0,1.0,Romance,0.0
0.0,225044,"Like Sunday, Like Rain",2014-03-01,28208.0,"Like Sunday, Like Rain",7.5,40.0,Drama,0.0
0.0,273271,Time Lapse,2014-05-24,0.0,Time Lapse,6.4,383.0,Thriller,0.0
0.0,143516,Winterhawk,1975-11-05,0.0,Winterhawk,8.5,2.0,Western,0.0
0.0,203912,National Theatre Live: Frankenstein,2011-03-17,0.0,National Theatre Live: Frankenstein,8.5,15.0,Drama,0.0
0.0,17278,Mad Monster Party?,1967-03-08,0.0,Mad Monster Party?,6.1,15.0,Comedy,0.0
0.0,268735,A Very Social Secretary,2005-10-10,0.0,A Very Social Secretary,6.0,2.0,Drama,0.0
0.0,169066,Blindfold,1965-12-22,0.0,Blindfold,6.5,2.0,Comedy,0.0
0.0,149087,En solitaire,2013-11-05,0.0,Turning Tide,6.2,67.0,Adventure,0.0
0.0,72270,Cry Baby Lane,2000-10-28,0.0,Cry Baby Lane,3.7,5.0,TV Movie,0.0
0.0,22599,The Hire: Star,2001-06-01,0.0,The Hire: Star,7.2,18.0,Action,0.0
0.0,81424,The Cat Came Back,1988-06-22,0.0,The Cat Came Back,6.4,14.0,Music,0.0
0.0,48504,The Big Snit,1985-01-01,0.0,The Big Snit,7.1,10.0,Animation,0.0
0.0,173491,TINY: A Story About Living Small,2013-03-09,0.0,TINY: A Story About Living Small,6.5,15.0,Documentary,0.0
15000000.0,264660,Ex Machina,2015-01-21,36869414.0,Ex Machina,7.6,4862.0,Drama,2.457960933333333
1400000.0,284306,He ovat paenneet,2014-08-01,0.0,They Have Escaped,6.0,11.0,Drama,0.0
0.0,41558,Separation City,2009-08-06,0.0,Separation City,5.4,8.0,Romance,0.0
0.0,40081,残缺,1978-12-20,0.0,Crippled Avengers,7.0,21.0,Action,0.0
0.0,159304,Runaway,2009-06-08,0.0,Runaway,7.0,2.0,Not available,0.0
0.0,48488,Strange Invaders,2002-01-01,0.0,Strange Invaders,6.0,3.0,Animation,0.0
0.0,207752,Thief of Damascus,1952-04-01,0.0,Thief of Damascus,7.0,1.0,Adventure,0.0
0.0,27805,Stunt Rock,1978-01-01,0.0,Stunt Rock,4.3,3.0,Action,0.0
0.0,102851,یک حبه قند,2012-02-29,0.0,A Cube of Sugar,7.3,4.0,Not available,0.0
0.0,41023,Dead Men Walk,1943-04-12,0.0,Dead Men Walk,4.6,4.0,Horror,0.0
0.0,32069,Inserts,1975-01-01,0.0,Inserts,6.0,11.0,Drama,0.0
0.0,190173,Heart Beat,1980-04-25,0.0,Heart Beat,7.5,2.0,Drama,0.0
0.0,12314,Die Brücke,2008-06-20,0.0,The Bridge,4.4,9.0,TV Movie,0.0
0.0,52996,A Fistful of Fingers,1995-11-24,0.0,A Fistful of Fingers,5.9,6.0,Comedy,0.0
0.0,253254,Before I Disappear,2014-10-11,8251.0,Before I Disappear,6.5,66.0,Drama,0.0
0.0,208286,Crimes Against Humanity,2014-01-19,0.0,Crimes Against Humanity,0.0,0.0,Comedy,0.0
0.0,212846,Mission Congo,2013-09-09,0.0,Mission Congo,0.0,0.0,Documentary,0.0
89.0,257874,Beneath,2013-10-08,0.0,Beneath,5.2,61.0,Horror,0.0
0.0,38890,Great Guns,1941-10-10,0.0,Great Guns,5.5,9.0,Comedy,0.0
0.0,84944,Valkoinen peura,1952-07-25,0.0,The White Reindeer,6.5,11.0,Drama,0.0
0.0,71098,Jitterbugs,1943-06-05,0.0,Jitterbugs,5.6,6.0,Comedy,0.0
0.0,87060,The Proud Valley,1940-04-06,0.0,The Proud Valley,6.2,3.0,Drama,0.0
0.0,63140,Breaking and Entering,2011-01-14,0.0,Breaking and Entering,7.0,2.0,Documentary,0.0
0.0,268272,Bronx Obama,2014-04-29,0.0,Bronx Obama,6.3,4.0,Documentary,0.0
0.0,3576,Calling Dr. Gillespie,1942-08-01,0.0,Calling Dr. Gillespie,0.0,0.0,Drama,0.0
0.0,413669,Charlie Chan's Greatest Case,1933-09-14,0.0,Charlie Chan's Greatest Case,0.0,0.0,Mystery,0.0
295000.0,234862,Mr Hublot,2013-10-14,0.0,Mr Hublot,6.8,40.0,Animation,0.0
0.0,245700,Mr. Turner,2014-10-31,5405500.0,Mr. Turner,6.3,207.0,History,0.0
0.0,224414,Bound by Flesh,2012-10-19,0.0,Bound by Flesh,6.0,2.0,Documentary,0.0
0.0,251232,Copenhagen,2014-10-03,0.0,Copenhagen,6.6,68.0,Adventure,0.0
50.0,278772,Serial Killer Culture,2014-02-04,0.0,Serial Killer Culture,5.0,7.0,History,0.0
0.0,38456,Charlie Chan's Murder Cruise,1940-05-02,0.0,Charlie Chan's Murder Cruise,7.3,6.0,Comedy,0.0
0.0,33708,Charlie Chan's Secret,1936-01-17,0.0,Charlie Chan's Secret,7.4,8.0,Crime,0.0
0.0,21250,Charlotte's Web 2: Wilbur's Great Adventure,2003-03-18,0.0,Charlotte's Web 2: Wilbur's Great Adventure,4.6,7.0,Adventure,0.0
0.0,37193,Hue and Cry,1947-02-01,0.0,Hue and Cry,5.9,16.0,Crime,0.0
0.0,83228,Vai-e-Vem,2003-06-03,0.0,Come and Go,7.5,2.0,Comedy,0.0
0.0,83226,O Último Mergulho,1992-09-18,0.0,The Last Dive,7.5,2.0,Not available,0.0
0.0,180305,Mercy,2014-10-07,0.0,Mercy,4.7,81.0,Thriller,0.0
0.0,92401,The Red Beret,1953-08-11,0.0,The Red Beret,6.5,2.0,War,0.0
0.0,77887,Hawaiian Vacation,2011-06-16,0.0,Hawaiian Vacation,6.9,151.0,Animation,0.0
0.0,116440,Maggie Simpson in The Longest Daycare,2012-07-12,0.0,Maggie Simpson in The Longest Daycare,6.8,87.0,Animation,0.0
0.0,82424,Small Fry,2011-11-23,0.0,Small Fry,6.8,118.0,Animation,0.0
0.0,98622,9,2005-04-21,0.0,9,7.4,74.0,Animation,0.0
0.0,89888,Wyatt Earp's Revenge,2012-03-06,0.0,Wyatt Earp's Revenge,3.4,10.0,Drama,0.0
0.0,17082,神枪手,2009-03-24,0.0,The Sniper,5.9,18.0,Action,0.0
0.0,273510,Madame Bovary,2000-06-02,0.0,Madame Bovary,4.0,2.0,Drama,0.0
0.0,103081,Cambridge Spies,2003-05-09,0.0,Cambridge Spies,7.0,3.0,Not available,0.0
0.0,141950,La mer à l'aube,2012-03-21,0.0,Calm at Sea,4.1,8.0,War,0.0
0.0,93407,Animal,2005-01-11,0.0,Animal,4.6,5.0,Thriller,0.0
0.0,122843,The Wedding Video,2012-08-17,0.0,The Wedding Video,6.2,13.0,Comedy,0.0
0.0,52475,Goethe!,2010-10-14,0.0,Young Goethe in Love,5.7,21.0,Romance,0.0
3600000.0,14575,The Crew,2008-10-01,0.0,The Crew,6.2,22.0,Drama,0.0
6000000.0,58626,The Hit List,2011-04-02,0.0,The Hit List,5.2,73.0,Action,0.0
0.0,20270,The Prodigy,2005-01-01,0.0,The Prodigy,6.0,1.0,Action,0.0
0.0,157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013-01-14,0.0,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2.9,28.0,Comedy,0.0
0.0,41244,Ying hung boon sik III jik yeung ji gor,1989-10-20,0.0,A Better Tomorrow III: Love and Death in Saigon,6.2,14.0,War,0.0
0.0,27310,The Marine 2,2009-12-29,0.0,The Marine 2,4.7,46.0,Action,0.0
500000.0,55069,The Delivery,1999-09-16,0.0,The Delivery,4.0,1.0,Adventure,0.0
5200000.0,151933,Dead in Tombstone,2013-10-01,0.0,Dead in Tombstone,4.8,59.0,Western,0.0
0.0,260063,Seal Team Eight: Behind Enemy Lines,2014-03-01,0.0,Seal Team Eight: Behind Enemy Lines,4.8,44.0,Action,0.0
0.0,230731,Solan og Ludvig - Jul i Flåklypa,2013-11-08,0.0,Louis & Luca and the Snow Machine,6.5,4.0,Family,0.0
0.0,14830,Doctor Strange,2007-08-14,0.0,Doctor Strange,6.6,74.0,Action,0.0
0.0,77499,Barbie: A Perfect Christmas,2011-07-01,0.0,Barbie: A Perfect Christmas,5.5,50.0,Animation,0.0
0.0,264646,LEGO Hero Factory: Savage Planet,2011-10-04,0.0,LEGO Hero Factory: Savage Planet,0.0,0.0,Animation,0.0
0.0,275287,LEGO Hero Factory: Rise of the Rookies,2010-11-16,0.0,LEGO Hero Factory: Rise of the Rookies,0.0,0.0,Action,0.0
0.0,42313,Tom Sawyer,2000-04-04,0.0,Tom Sawyer,6.2,3.0,Animation,0.0
0.0,12450,King Solomon's Mines,2004-06-06,0.0,King Solomon's Mines,5.2,21.0,Action,0.0
0.0,61495,Joulupukki ja noitarumpu,1996-12-24,0.0,Santa Claus and the Magic Drum,7.0,6.0,Comedy,0.0
0.0,19164,The Land Before Time IV: Journey Through the Mists,1996-12-10,0.0,The Land Before Time IV: Journey Through the Mists,5.8,72.0,Family,0.0
0.0,19165,The Land Before Time V: The Mysterious Island,1997-09-12,0.0,The Land Before Time V: The Mysterious Island,5.9,68.0,Family,0.0
0.0,17337,The Land Before Time VI: The Secret of Saurus Rock,1998-12-01,0.0,The Land Before Time VI: The Secret of Saurus Rock,5.7,53.0,Family,0.0
0.0,31473,An American Tail: The Treasure of Manhattan Island,1998-11-16,0.0,An American Tail: The Treasure of Manhattan Island,5.7,36.0,Family,0.0
0.0,27653,An American Tail: The Mystery of the Night Monster,1999-02-04,0.0,An American Tail: The Mystery of the Night Monster,5.8,30.0,Adventure,0.0
0.0,196830,Stranded,2013-05-22,0.0,Stranded,3.4,59.0,Horror,0.0
0.0,57483,Special Forces,2003-06-06,0.0,Special Forces,4.8,6.0,War,0.0
0.0,42903,Category 7: The End of the World,2005-11-06,0.0,Category 7: The End of the World,5.2,15.0,Action,0.0
0.0,79365,The Jayne Mansfield Story,1980-10-29,0.0,The Jayne Mansfield Story,5.3,3.0,Drama,0.0
0.0,171581,The Marine 3: Homefront,2013-03-05,0.0,The Marine 3: Homefront,5.4,32.0,Action,0.0
0.0,56212,Кочегар,2010-10-13,183640.0,The Stoker,7.0,13.0,Drama,0.0
0.0,20994,Жмурки,2005-05-26,0.0,Blind Man's Bluff,6.6,20.0,Crime,0.0
0.0,199575,These Final Hours,2014-07-31,0.0,These Final Hours,6.4,176.0,Science Fiction,0.0
12000000.0,178446,"Unsere Mütter, unsere Väter",2013-03-17,0.0,Generation War,8.2,70.0,Action,0.0
10000000.0,17108,Gong fu guan lan,2008-02-07,22896728.0,Kung Fu Dunk,5.0,50.0,Action,2.2896728
0.0,280795,Haider,2014-10-02,0.0,Haider,7.2,65.0,Action,0.0
0.0,123366,La cinquième saison,2012-09-03,0.0,The Fifth Season,6.4,5.0,Drama,0.0
0.0,97414,Auschwitz: The Nazis and the 'Final Solution',2005-01-11,0.0,Auschwitz: The Nazis and the 'Final Solution',8.0,9.0,War,0.0
0.0,34995,Puerto Vallarta Squeeze,2003-02-26,0.0,Puerto Vallarta Squeeze,4.6,4.0,Adventure,0.0
0.0,72977,Soccer Dog: European Cup,2004-08-03,0.0,Soccer Dog 2: European Cup,6.0,5.0,Family,0.0
0.0,67669,Going Back,2001-01-01,0.0,Going Back,4.0,3.0,Not available,0.0
4411044.0,188102,The Circle,2002-07-16,0.0,The Fraternity,4.3,3.0,Thriller,0.0
0.0,41497,American Soldiers: A Day in Iraq,2005-05-11,0.0,American Soldiers: A Day in Iraq,6.5,2.0,Drama,0.0
0.0,244563,"Kumiko, the Treasure Hunter",2015-02-20,0.0,"Kumiko, the Treasure Hunter",6.4,104.0,Drama,0.0
0.0,99819,La gran final,2006-04-21,0.0,The Great Match,7.3,3.0,Comedy,0.0
0.0,256311,Stereo,2014-05-15,0.0,Stereo,6.3,54.0,Thriller,0.0
0.0,130747,Schutzengel,2012-09-18,0.0,The Guardians,5.6,43.0,Drama,0.0
0.0,42542,Starship Invasions,1977-10-14,0.0,Starship Invasions,2.3,4.0,Science Fiction,0.0
0.0,159140,History of the Eagles,2013-01-19,0.0,History of the Eagles,7.5,19.0,Documentary,0.0
3600000.0,103686,Paradies: Liebe,2012-04-27,24267.0,Paradise: Love,6.7,53.0,Drama,0.006740833333333333
0.0,56481,Gränsen,2011-01-28,0.0,Beyond the Border,5.8,5.0,Action,0.0
0.0,42757,Alting bliver godt igen,2010-01-28,0.0,Everything Will Be Fine,6.3,7.0,Thriller,0.0
3700000.0,177865,I lossens time,2013-05-23,0.0,The Hour of the Lynx,5.4,9.0,Thriller,0.0
0.0,86616,The Young Savages,1961-05-24,0.0,The Young Savages,5.5,7.0,Crime,0.0
0.0,101307,Rage,1972-11-22,0.0,Rage,6.4,7.0,Drama,0.0
914.0,138754,Lycka till och ta hand om varandra,2012-10-19,0.0,Good Luck. And Take Care of Each Other,0.0,0.0,Drama,0.0
0.0,68197,Chasing Madoff,2010-11-19,0.0,Chasing Madoff,5.5,4.0,Documentary,0.0
0.0,166560,Chasing Rainbows,1930-02-22,0.0,Chasing Rainbows,0.0,1.0,Romance,0.0
0.0,222731,Chatterbox,1936-01-17,0.0,Chatterbox,5.0,1.0,Comedy,0.0
0.0,297265,Northern Soul,2014-10-17,0.0,Northern Soul,5.1,29.0,Music,0.0
500000.0,54625,Checking Out,2006-09-15,0.0,Checking Out,6.5,4.0,Comedy,0.0
4500000.0,25754,Children of the Corn,2009-09-26,0.0,Children of the Corn,4.3,45.0,Drama,0.0
0.0,25752,Children of the Corn 666: Isaac's Return,1999-10-19,0.0,Children of the Corn 666: Isaac's Return,3.5,31.0,Horror,0.0
0.0,25751,Children of the Corn V: Fields of Terror,1998-06-21,0.0,Children of the Corn V: Fields of Terror,3.8,32.0,Horror,0.0
0.0,70575,Children of the Corn: Genesis,2011-08-30,0.0,Children of the Corn: Genesis,4.0,30.0,Horror,0.0
2500000.0,25753,Children of the Corn: Revelation,2001-10-09,0.0,Children of the Corn: Revelation,3.7,24.0,Horror,0.0
